|Unnamed: 0|x|y|labels|Cluster
236|236|22.20810890197754|10.346707344055176|Erdnüsse|C2
237|237|14.222087860107422|-5.2605977058410645|Espresso|C3
238|238|22.822235107421875|10.431405067443848|Essig|C2
239|239|-14.28197956085205|-9.546417236328123|z.|C7
240|240|-18.828001022338867|-0.6803327798843384|Rosa|C0
241|241|3.2337486743927|-14.678484916687012|Italien|C5
242|242|-18.90384101867676|2.7318990230560303|Zimt|C0
243|243|11.745341300964355|-8.806510925292969|Braten|C3
244|244|-17.8721923828125|14.857905387878418|Lesvos|C8
245|245|-17.232168197631836|-6.069609642028809|g.g.A.|C7
246|246|-18.509056091308594|-1.4790369272232056|Salz|C0
247|247|17.739879608154297|0.06336033344268799|Feta|C3
248|248|-18.63019561767578|8.299567222595215|Fett|C6
249|249|13.32390022277832|-8.799604415893555|Paniermehl|C3
250|250|-18.3032341003418|-3.1841094493865967|Zucker|C0
251|251|-17.46731185913086|-3.953305959701538|Prise(n)|C0
252|252|3.1881530284881587|-14.910074234008787|Rum|C5
253|253|6.3939595222473145|-13.799439430236815|Fondant|C5
254|254|12.69308376312256|-9.037753105163574|grün|C3
255|255|20.999650955200195|7.1140618324279785|schwarz|C2
256|256|-18.63929557800293|-0.38829919695854187|Würstchen|C0
257|257|-15.655529975891113|20.95591354370117|Frei|C1
258|258|-17.19675636291504|15.420778274536133|Joghurt|C8
259|259|-16.47541618347168|-4.996872901916504|mild|C0
260|260|-18.921789169311523|7.540310382843018|gemahlener|C6
261|261|-17.19175148010254|-5.549461364746094|Frische|C7
262|262|-18.439212799072266|2.196428775787353|Mango|C0
263|263|-19.225276947021484|2.5821433067321777|Meerrettich|C0
264|264|-0.4635372757911682|-14.972640991210938|Frischkäse|C9
265|265|-11.15384006500244|-12.239442825317385|Kräutern|C7
266|266|-2.576195240020752|-14.823519706726074|Nudeln|C9
267|267|-18.970285415649414|4.572829246520996|Garnelen|C6
268|268|21.49315643310547|7.81217098236084|Geflügelfond|C2
269|269|-18.99605369567871|9.52377700805664|Mandeln|C6
270|270|-17.633350372314453|-1.649014234542847|Zwiebel|C0
271|271|22.621604919433594|10.659125328063963|(Pulver)|C2
272|272|5.090120315551758|-13.551813125610352|(laktosefrei)|C5
273|273|-11.338959693908693|-12.451498985290527|Belieben|C7
274|274|1.2117270231246948|-14.589295387268065|Gemüsefond|C5
275|275|15.641580581665039|-3.163205623626709|Gnocchi|C3
276|276|-5.318352699279785|-14.240120887756348|Meersalz|C9
277|277|0.1189650371670723|-14.820013999938965|Grüne|C9
278|278|-1.52931547164917|-15.42302417755127|Beutel|C9
279|279|-15.69324779510498|20.360130310058594|Glas|C1
280|280|-13.072686195373535|-9.692608833312988|H-Milch|C7
281|281|22.786705017089844|12.109622955322266|Haferflocken|C2
282|282|-17.290998458862305|15.22367000579834|Oliven|C8
283|283|20.85234832763672|5.571212291717528|Kirschtomaten|C2
284|284|17.289068222045902|-1.1340798139572144|Pinienkerne|C3
285|285|15.982638359069824|-5.4154438972473145|Parmesan|C3
286|286|-14.715605735778807|-8.446843147277832|getrocknete|C7
287|287|17.001646041870114|-1.471651554107666|Knoblauch|C3
288|288|-0.5879822373390198|-15.51908016204834|Haselnüsse|C9
289|289|-2.2103545665740967|-15.739973068237305|Haut|C9
290|290|10.761459350585938|-10.064247131347656|Heidelbeeren|C5
291|291|-9.807828903198242|-12.505233764648438|Himbeeren|C9
292|292|19.961387634277344|5.044718265533447|Honig|C2
293|293|-17.949779510498047|14.687874794006348|Wilhelm|C8
294|294|-17.319726943969727|14.767401695251465|Ingwer|C8
295|295|23.29412651062012|11.55911922454834|Instant|C2
296|296|1.4697719812393188|-15.021692276000975|(1,5|C5
297|297|-15.568841934204102|19.9870548248291|Fett)|C1
298|298|11.389604568481445|-7.959549903869629|(3,5|C3
299|299|-8.31466007232666|-14.34103775024414|%)|C9
300|300|-12.706451416015625|-10.246973991394043|3,8|C7
301|301|8.100541114807129|-11.848291397094727|Bestäuben|C5
302|302|11.665410041809082|-9.224200248718262|Kapern|C5
303|303|-15.255274772644045|21.60040283203125|dem|C1
304|304|-8.166857719421388|-13.352845191955565|Glas)|C9
305|305|3.054901599884033|-14.381821632385256|Vortag)|C5
306|306|22.83418273925781|11.67784595489502|Müsli|C2
307|307|8.152745246887207|-12.076919555664062|Kerbel|C5
308|308|16.60626220703125|-3.714253902435303|Kichererbsen|C3
309|309|22.24845314025879|7.3911375999450675|Sellerie|C2
310|310|21.706457138061523|6.661928176879883|Kochschinken|C2
311|311|21.17212677001953|7.22551155090332|Kokosmilch|C2
312|312|21.793893814086914|8.793904304504395|(ganz)|C2
313|313|-18.925621032714844|5.8724427223205575|Mühle|C6
314|314|9.382195472717283|-11.322149276733398|Kresse|C5
315|315|-15.98462963104248|18.953765869140625|rote|C1
316|316|0.3932140171527863|-14.925728797912598|Kurkuma|C9
317|317|4.114737033843993|-14.886181831359865|Zartbitter|C5
318|318|-8.662163734436035|-13.820564270019533|Lachs|C9
319|319|-17.87929916381836|-1.4323499202728271|Lachsfilet|C0
