nameId,name,amount,unit,unitId,frequency
52571," gelbe Paprika
                                        ",1,NoUnit,0,19281
52572," rote Paprika
                                        ",1,NoUnit,0,19281
52575," Pfeffer
                                        ",0,NoUnit,0,19281
52576," Zimt
                                        ",0,NoUnit,0,19281
52581," Salz
                                        ",0,NoUnit,0,19281
52582," weißer Pfeffer
                                        ",0,NoUnit,0,19281
52583," TUC Cracker Original
                                        ",40,NoUnit,0,19281
52585," rosa Pfefferbeeren
                                        ",0,NoUnit,0,19281
52587," Lauchzwiebeln
                                        ",4,NoUnit,0,19281
52588," Lammlachse
                                        ",4,NoUnit,0,19281
52589," Salz
                                        ",0,NoUnit,0,19281
52590," Pfeffer
                                        ",0,NoUnit,0,19281
52595," Ei
                                        ",1,NoUnit,0,19281
52603," Paprika
                                        ",2,NoUnit,0,19281
52605," Kapern
                                        ",10,NoUnit,0,19281
52606," Zitrone
                                        ","0,50",NoUnit,0,19281
52608," Salatgurke
                                        ",1,NoUnit,0,19281
52609," Zwiebel
                                        ",1,NoUnit,0,19281
52611," Salz
                                        ",0,NoUnit,0,19281
52612," Pfeffer
                                        ",0,NoUnit,0,19281
52613," Zucker
                                        ",0,NoUnit,0,19281
52615," unbehandelte Zitronen
                                        ",2,NoUnit,0,19281
52618," Öl für die Alufolie
                                        ",0,NoUnit,0,19281
52619," Alufolie
                                        ",0,NoUnit,0,19281
52628," Knoblauchzehe
                                        ",1,NoUnit,0,19281
52629," Saft einer halben Zitrone
                                        ",0,NoUnit,0,19281
52630," REWE Feine Welt Salz
                                        ",0,NoUnit,0,19281
52631," REWE Feine Welt Pfeffer
                                        ",0,NoUnit,0,19281
52632," REWE Feine Welt Chilipulver
                                        ",0,NoUnit,0,19281
52634," Zwiebel
                                        ",1,NoUnit,0,19281
52635," Knoblauchzehen
                                        ",2,NoUnit,0,19281
52640," Salz
                                        ",0,NoUnit,0,19281
52641," Pfeffer
                                        ",0,NoUnit,0,19281
52642," Muskat
                                        ",0,NoUnit,0,19281
52644," Eigelb
                                        ",1,NoUnit,0,19281
52645," Blätterteig (Rolle)
                                        ",1,NoUnit,0,19281
52650," Salz
                                        ",0,NoUnit,0,19281
52651," Pfeffer
                                        ",0,NoUnit,0,19281
52652," Strauchtomaten
                                        ",6,NoUnit,0,19281
52659," Salz
                                        ",0,NoUnit,0,19281
52660," Pfeffer
                                        ",0,NoUnit,0,19281
52663," Bio Zitrone
                                        ",1,NoUnit,0,19281
52666," Salz
                                        ",0,NoUnit,0,19281
52667," Zucker
                                        ",0,NoUnit,0,19281
52670," Eier (Größe S)
                                        ",2,NoUnit,0,19281
52676," Nori Blätter
                                        ",3,NoUnit,0,19281
52680," Lachsfilets
                                        ",2,NoUnit,0,19281
52681," Frühlingszwiebeln
                                        ",2,NoUnit,0,19281
52684," Salz
                                        ",0,NoUnit,0,19281
52685," Pfeffer
                                        ",0,NoUnit,0,19281
52686," Zitrone (Saft und Abrieb)
                                        ",1,NoUnit,0,19281
52687," Backpapier
                                        ",0,NoUnit,0,19281
52688," Garnelen, aufgespießt
                                        ",10,NoUnit,0,19281
52689," Ananas
                                        ","0,25",NoUnit,0,19281
52691," Salz
                                        ",0,NoUnit,0,19281
52692," Pfeffer
                                        ",0,NoUnit,0,19281
52695," Eier (Größe M)
                                        ",3,NoUnit,0,19281
52696," frisch geriebene Muskatnuss
                                        ",0,NoUnit,0,19281
52701," kleines Bund Kerbel
                                        ",1,NoUnit,0,19281
52702," Lachsfilets
                                        ",4,NoUnit,0,19281
52703," Zitronenecken zum Garnieren
                                        ",4,NoUnit,0,19281
52707," Salz 
                                        ",0,NoUnit,0,19281
52708," Pfeffer
                                        ",0,NoUnit,0,19281
52710," Zwiebel
                                        ",1,NoUnit,0,19281
52712," Muskat
                                        ",0,NoUnit,0,19281
52714," Lasagneplatten
                                        ",16,NoUnit,0,19281
52721," Nori-Blätter
                                        ",6,NoUnit,0,19281
52723," reife Avocado
                                        ","0,50",NoUnit,0,19281
52725," Ei
                                        ",1,NoUnit,0,19281
52726," Salz
                                        ",0,NoUnit,0,19281
52727," Pfeffer
                                        ",0,NoUnit,0,19281
52729," Avocado
                                        ",1,NoUnit,0,19281
52730," Zitrone
                                        ",1,NoUnit,0,19281
52733," rosa Beeren
                                        ",0,NoUnit,0,19281
52734," Chiliflocken
                                        ",0,NoUnit,0,19281
52736," Knoblauchzehe
                                        ",1,NoUnit,0,19281
52737," rote Chilischote
                                        ",1,NoUnit,0,19281
52738," Bio-Zitrone
                                        ",1,NoUnit,0,19281
52740," Salz
                                        ",0,NoUnit,0,19281
52741," Zitronenpfeffer
                                        ",0,NoUnit,0,19281
52742," Schalotten
                                        ",2,NoUnit,0,19281
52747," evtl. Zitronenspalten
                                        ",0,NoUnit,0,19281
52748," Aluschale
                                        ",0,NoUnit,0,19281
52749," Lachsfilets (à 150 g) tiefgefroren
                                        ",4,NoUnit,0,19281
52752," Salz
                                        ",0,NoUnit,0,19281
52753," Pfeffer
                                        ",0,NoUnit,0,19281
52762," Bio-Zitrone
                                        ",1,NoUnit,0,19281
52767," unbehandelte Zitrone
                                        ",1,NoUnit,0,19281
52768," getrockneter Thymian
                                        ",0,NoUnit,0,19281
52769," Pfeffer
                                        ",0,NoUnit,0,19281
52771," Schalotten
                                        ",2,NoUnit,0,19281
52773," Olivenöl
                                        ",0,NoUnit,0,19281
52774," Salz
                                        ",0,NoUnit,0,19281
52775," geriebene Muskatnuss
                                        ",0,NoUnit,0,19281
52781," Eier
                                        ",2,NoUnit,0,19281
52799," mittelgroße Möhren
                                        ",10,NoUnit,0,19281
52802," Salz
                                        ",0,NoUnit,0,19281
52805," Pfeffer
                                        ",0,NoUnit,0,19281
52806," kleines Stück Ingwer
                                        ",1,NoUnit,0,19281
52809," Bio-Zitrone
                                        ",1,NoUnit,0,19281
52815," Bio Zitrone
                                        ",1,NoUnit,0,19281
52816," Lachsfilets à 150 g
                                        ",4,NoUnit,0,19281
52817," Salz
                                        ",0,NoUnit,0,19281
52818," weißer Pfeffer
                                        ",0,NoUnit,0,19281
52821," schwarzer Pfeffer
                                        ",0,NoUnit,0,19281
52828," ja! Jodsalz
                                        ",0,NoUnit,0,19281
52829," Weißer Pfeffer aus der Mühle
                                        ",0,NoUnit,0,19281
52831," Bio-Limette
                                        ",1,NoUnit,0,19281
52833," Gurken
                                        ",2,NoUnit,0,19281
52837," ja! Eier
                                        ",3,NoUnit,0,19281
52841," ja! Natives Olivenöl Extra 
                                        ",0,NoUnit,0,19281
52843," frische Chilischote, in dünne Scheiben geschnitten
                                        ",1,NoUnit,0,19281
52846," Schalotte
                                        ",1,NoUnit,0,19281
52849," Salz
                                        ",0,NoUnit,0,19281
52850," Pfeffer
                                        ",0,NoUnit,0,19281
52853," Zitrone
                                        ",1,NoUnit,0,19281
52855," Granatapfel
                                        ","0,50",NoUnit,0,19281
52863," Eier
                                        ",2,NoUnit,0,19281
52868," Saft von 0,5 Zitrone
                                        ",0,NoUnit,0,19281
52886," reife Bananen
                                        ",2,NoUnit,0,19281
52887," Zitrone
                                        ",1,NoUnit,0,19281
52894," Pfeffer
                                        ",0,NoUnit,0,19281
52909," Für die Bratlinge:
                                        ",0,NoUnit,0,19281
52911," Salz
                                        ",0,NoUnit,0,19281
52912," Pfeffer
                                        ",0,NoUnit,0,19281
52915," Lauchzwiebeln
                                        ",2,NoUnit,0,19281
52916," rote Paprikaschote
                                        ",1,NoUnit,0,19281
52919," Ei
                                        ",1,NoUnit,0,19281
52921," Öl zum Braten
                                        ",0,NoUnit,0,19281
52922," Für das Paprika-Gemüse:
                                        ",0,NoUnit,0,19281
52923," Paprikaschoten (rot, gelb, grün)
                                        ",5,NoUnit,0,19281
52924," Tomaten
                                        ",4,NoUnit,0,19281
52925," Zwiebeln
                                        ",2,NoUnit,0,19281
52926," Knoblauchzehe
                                        ",1,NoUnit,0,19281
52928," Salz
                                        ",0,NoUnit,0,19281
52929," Pfeffer
                                        ",0,NoUnit,0,19281
52930," Kräuter der Provence
                                        ",0,NoUnit,0,19281
52937," Pfeffer
                                        ",0,NoUnit,0,19281
52938," Salz
                                        ",0,NoUnit,0,19281
52942," Pfirsiche
                                        ",5,NoUnit,0,19281
52943," Bio-Orange
                                        ",1,NoUnit,0,19281
52948," Zwiebel
                                        ",1,NoUnit,0,19281
52949," Möhren
                                        ",4,NoUnit,0,19281
52950," Paprika Mix
                                        ",1,NoUnit,0,19281
52957," Frühlingszwiebeln
                                        ",3,NoUnit,0,19281
52958," Limetten
                                        ",4,NoUnit,0,19281
52960," Salz
                                        ",0,NoUnit,0,19281
52961," Zucker
                                        ",0,NoUnit,0,19281
52965," Knoblauchzehe
                                        ",1,NoUnit,0,19281
52970," kleine Erdbeeren 
                                        ",20,NoUnit,0,19281
52971," Mangos
                                        ",2,NoUnit,0,19281
52972," längliche, grüne Weintrauben
                                        ",40,NoUnit,0,19281
52973," Blaubeeren
                                        ",60,NoUnit,0,19281
52976," Zitrone
                                        ",1,NoUnit,0,19281
52980," Würfel Hefe
                                        ","0,50",NoUnit,0,19281
52988," Salz
                                        ",0,NoUnit,0,19281
52992," Möhren
                                        ",2,NoUnit,0,19281
52995," Pfeffer
                                        ",0,NoUnit,0,19281
53001," Asiagewürz (z. B. REWE Feine Welt Asia Wokmischung)  Rapsöl
                                        ",0,NoUnit,0,19281
53002," Salz (z. B. REWE Feine Welt Murray River Salz)
                                        ",0,NoUnit,0,19281
53004," Rapsöl
                                        ",0,NoUnit,0,19281
53005," Gyoza Blätter, TK
                                        ",30,NoUnit,0,19281
53007," Lauchzwiebeln
                                        ",3,NoUnit,0,19281
53008," Möhren
                                        ",2,NoUnit,0,19281
53009," kleines Stück Ingwer
                                        ",1,NoUnit,0,19281
53010," Knoblauchzehe
                                        ",1,NoUnit,0,19281
53011," Ei
                                        ",1,NoUnit,0,19281
53013," Salz
                                        ",0,NoUnit,0,19281
53019," einige rosa Pfefferbeeren
                                        ",0,NoUnit,0,19281
53022," mittelgroße Garnelen (ohne Kopf, je 30 g)
                                        ",16,NoUnit,0,19281
53023," gelbe Zucchini (ca. 250 g)
                                        ",1,NoUnit,0,19281
53024," Frühlingszwiebeln (ca. 100 g)
                                        ",3,NoUnit,0,19281
53025," Salz
                                        ",0,NoUnit,0,19281
53026," Schaschlikspieße
                                        ",8,NoUnit,0,19281
53030," Zwiebel, halbiert
                                        ",1,NoUnit,0,19281
53031," Knoblauchzehe
                                        ",1,NoUnit,0,19281
53037," Öl zum Braten
                                        ",0,NoUnit,0,19281
53039," Knoblauchzehen
                                        ",2,NoUnit,0,19281
53049," Salz
                                        ",0,NoUnit,0,19281
53056," Paprika (rot)
                                        ",1,NoUnit,0,19281
53057," Paprika (gelb)
                                        ",1,NoUnit,0,19281
53059," Zwiebel
                                        ",1,NoUnit,0,19281
53063," Salz
                                        ",0,NoUnit,0,19281
53064," Pfeffer
                                        ",0,NoUnit,0,19281
53071," Meersalz
                                        ",0,NoUnit,0,19281
53072," rohe Garnelen ohne Schale (ca. 200 g)
                                        ",12,NoUnit,0,19281
53073," Zwiebel
                                        ",1,NoUnit,0,19281
53074," Knoblauchzehe
                                        ",1,NoUnit,0,19281
53081," Sambal Oelek
                                        ",0,NoUnit,0,19281
53082," Sojasoße
                                        ",0,NoUnit,0,19281
53088," REWE Bio Kräutersalz
                                        ",0,NoUnit,0,19281
53090," REWE Bio-Zitrone
                                        ",1,NoUnit,0,19281
53092," Salz
                                        ",0,NoUnit,0,19281
53093," Pfeffer aus der Mühle
                                        ",0,NoUnit,0,19281
53100," REWE Regional Fenchelknollen (für ca. 8 Schiffchen)
                                        ",2,NoUnit,0,19281
53101," Pfeffer
                                        ",0,NoUnit,0,19281
53103," kleine rote Zwiebeln
                                        ",2,NoUnit,0,19281
53104," reife Mango
                                        ",1,NoUnit,0,19281
53105," Fenchelknolle
                                        ",1,NoUnit,0,19281
53111," Fenchelknollen
                                        ",3,NoUnit,0,19281
53113," Lauchzwiebeln
                                        ",2,NoUnit,0,19281
53116," Salz
                                        ",0,NoUnit,0,19281
53117," Pfeffer
                                        ",0,NoUnit,0,19281
53121," Salz
                                        ",0,NoUnit,0,19281
53122," Möhre
                                        ",1,NoUnit,0,19281
53123," (ca. 100 g) Stange Porree (Lauch)
                                        ","0,50",NoUnit,0,19281
53126," Pfeffer
                                        ",0,NoUnit,0,19281
53129," Ei (Größe M)
                                        ",1,NoUnit,0,19281
53130," Fett für die Form
                                        ",0,NoUnit,0,19281
53131," Lauchzwiebeln
                                        ",3,NoUnit,0,19281
53132," Möhren
                                        ",3,NoUnit,0,19281
53138," Knoblauchzehe
                                        ",1,NoUnit,0,19281
53140," Salz
                                        ",0,NoUnit,0,19281
53143," große Zwiebel
                                        ",1,NoUnit,0,19281
53150," Lorbeerblatt
                                        ",1,NoUnit,0,19281
53151," Gewürznelke
                                        ",1,NoUnit,0,19281
53152," Würfel MAGGI Klare Fleisch Suppe 4X1L
                                        ",1,NoUnit,0,19281
53156," Pfeffer aus der Mühle
                                        ",0,NoUnit,0,19281
53157," Muskat
                                        ",0,NoUnit,0,19281
53159," Basilikumblätter (gehackt)
                                        ",0,NoUnit,0,19281
53160," Parmesan (frisch gerieben)
                                        ",0,NoUnit,0,19281
53161," REWE Regional Knollensellerie (ca. 250 g)
                                        ","0,50",NoUnit,0,19281
53164," REWE Regional Fenchelknolle (ca. 250 g)
                                        ",1,NoUnit,0,19281
53165," REWE Regional Zwiebel
                                        ",1,NoUnit,0,19281
53166," rote Chilischote
                                        ",1,NoUnit,0,19281
53172," Salz
                                        ",0,NoUnit,0,19281
53173," Pfeffer
                                        ",0,NoUnit,0,19281
53178," ja! Getrocknete Tomaten
                                        ",8,NoUnit,0,19281
53181," Salz
                                        ",0,NoUnit,0,19281
53182," Pfeffer
                                        ",0,NoUnit,0,19281
53189," Chili rot
                                        ",1,NoUnit,0,19281
53191," Bio Zitrone
                                        ",1,NoUnit,0,19281
53196," rote Zwiebel
                                        ",1,NoUnit,0,19281
53198," rote Chili
                                        ",1,NoUnit,0,19281
53203," Salz
                                        ",0,NoUnit,0,19281
53204," Pfeffer
                                        ",0,NoUnit,0,19281
53206," Zwiebeln
                                        ",2,NoUnit,0,19281
53213," ja! Jodsalz
                                        ",0,NoUnit,0,19281
53214," ja! Pfeffer schwarz gemahlen
                                        ",0,NoUnit,0,19281
53215," ja! Raffinade Zucker
                                        ",0,NoUnit,0,19281
53221," Salz
                                        ",0,NoUnit,0,19281
53222," Zwiebeln
                                        ",2,NoUnit,0,19281
53225," Pfeffer
                                        ",0,NoUnit,0,19281
53231," Fett für die Förmchen
                                        ",0,NoUnit,0,19281
53232," Zwiebel
                                        ",1,NoUnit,0,19281
53233," Knoblauchzehe
                                        ",1,NoUnit,0,19281
53234," Karotten
                                        ",2,NoUnit,0,19281
53241," Salz
                                        ",0,NoUnit,0,19281
53242," Pfeffer
                                        ",0,NoUnit,0,19281
53243," Paprikapulver
                                        ",0,NoUnit,0,19281
53247," Zucker
                                        ",0,NoUnit,0,19281
53250," Zwiebel
                                        ",1,NoUnit,0,19281
53256," Salz
                                        ",0,NoUnit,0,19281
53257," Pfeffer
                                        ",0,NoUnit,0,19281
53258," Zitronensaft
                                        ",0,NoUnit,0,19281
53259," Zucker
                                        ",0,NoUnit,0,19281
53262," Salz
                                        ",0,NoUnit,0,19281
53269," Zitrone
                                        ",1,NoUnit,0,19281
53270," Knoblauchzehe
                                        ",1,NoUnit,0,19281
53272," Pfeffer
                                        ",0,NoUnit,0,19281
53275," Wacholderbeeren
                                        ",10,NoUnit,0,19281
53277," Lorbeerblatt
                                        ",1,NoUnit,0,19281
53278," Gewürznelken
                                        ",4,NoUnit,0,19281
53282," mittelgroße Zwiebeln
                                        ",2,NoUnit,0,19281
53284," Salz
                                        ",0,NoUnit,0,19281
53285," schwarzer Pfeffer
                                        ",0,NoUnit,0,19281
53290," frisch geriebene Muskatnuss
                                        ",0,NoUnit,0,19281
53294," Lorbeerblatt zum Garnieren
                                        ",0,NoUnit,0,19281
53298," Bananen
                                        ",2,NoUnit,0,19281
53300," Pfeffer
                                        ",0,NoUnit,0,19281
53301," Salz
                                        ",0,NoUnit,0,19281
53309," Knoblauchzehen
                                        ",2,NoUnit,0,19281
53310," kleine Zwiebel
                                        ",1,NoUnit,0,19281
53314," kleine gelbe Paprikaschote
                                        ",1,NoUnit,0,19281
53315," REWE Beste Wahl Tafelsalz
                                        ",0,NoUnit,0,19281
53316," REWE Beste Wahl Pfeffer aus der Mühle
                                        ",0,NoUnit,0,19281
53320," Salz
                                        ",0,NoUnit,0,19281
53321," Pfeffer
                                        ",0,NoUnit,0,19281
53326," Salz
                                        ",0,NoUnit,0,19281
53327," Pfeffer
                                        ",0,NoUnit,0,19281
53333," Zimt
                                        ",0,NoUnit,0,19281
53335," rote Zwiebel
                                        ",1,NoUnit,0,19281
53339," Rosmarin
                                        ",0,NoUnit,0,19281
53342," geriebene Muskatnuss
                                        ",0,NoUnit,0,19281
53352," Salz
                                        ",0,NoUnit,0,19281
53353," Pfeffer
                                        ",0,NoUnit,0,19281
53355," Backpapier
                                        ",0,NoUnit,0,19281
53357," Salz
                                        ",0,NoUnit,0,19281
53358," Pfeffer
                                        ",0,NoUnit,0,19281
53362," Zwiebel
                                        ",1,NoUnit,0,19281
53364," geriebene Muskatnuss
                                        ",0,NoUnit,0,19281
53366," evtl. Majoran zum Garnieren
                                        ",0,NoUnit,0,19281
53371," Würfel Fleischbrühe
                                        ","0,50",NoUnit,0,19281
53377," Zwiebel
                                        ",1,NoUnit,0,19281
53379," Ei
                                        ",1,NoUnit,0,19281
53381," Salz
                                        ",0,NoUnit,0,19281
53382," frisch gemahlener Pfeffer
                                        ",0,NoUnit,0,19281
53390," Lauchzwiebel
                                        ",1,NoUnit,0,19281
53397," REWE Feine Welt Tellicherry-Pfeffer
                                        ",0,NoUnit,0,19281
53399," „Sonntags-Brötchen“ (Kühlregal)
                                        ",8,NoUnit,0,19281
53401," Salz
                                        ",0,NoUnit,0,19281
53402," Pfeffer
                                        ",0,NoUnit,0,19281
53405," Mozzarellakugel
                                        ","0,50",NoUnit,0,19281
53417," Zwiebeln
                                        ",2,NoUnit,0,19281
53421," Meersalz
                                        ",0,NoUnit,0,19281
53426," Pfeffer
                                        ",0,NoUnit,0,19281
53428," Muskatnuss, gerieben
                                        ",0,NoUnit,0,19281
53430," Zwiebeln
                                        ",1,NoUnit,0,19281
53436," Pfeffer aus der Mühle
                                        ",0,NoUnit,0,19281
53437," Römersalatherz (ca. 150 g)
                                        ",1,NoUnit,0,19281
53438," Tomaten (ca. 450 g)
                                        ",4,NoUnit,0,19281
53440," Salz
                                        ",0,NoUnit,0,19281
53441," Zucker
                                        ",0,NoUnit,0,19281
53447," Eier
                                        ",5,NoUnit,0,19281
53450," Zwiebel
                                        ",1,NoUnit,0,19281
53452," Brötchen
                                        ",1,NoUnit,0,19281
53459," REWE Bio Eier (Größe M)
                                        ",4,NoUnit,0,19281
53460," Salz
                                        ",0,NoUnit,0,19281
53463," REWE Bio Zwiebeln
                                        ",2,NoUnit,0,19281
53464," REWE Bio Knoblauchzehe
                                        ",1,NoUnit,0,19281
53468," Pfeffer
                                        ",0,NoUnit,0,19281
53469," geriebene Muskatnuss
                                        ",0,NoUnit,0,19281
53476," Salz
                                        ",0,NoUnit,0,19281
53477," ja! MSC Fischstäbchen tiefgefroren
                                        ",8,NoUnit,0,19281
53483," geriebene Muskatnuss
                                        ",0,NoUnit,0,19281
53487," Fett für die Form
                                        ",0,NoUnit,0,19281
53490," Eier
                                        ",5,NoUnit,0,19281
53498," Butter für die Form
                                        ",0,NoUnit,0,19281
53502," kleine Wassermelone
                                        ",1,NoUnit,0,19281
53505," Pfeffer aus der Mühle
                                        ",0,NoUnit,0,19281
53507," Salz
                                        ",0,NoUnit,0,19281
53509," Zwiebel
                                        ",1,NoUnit,0,19281
53516," Pfeffer
                                        ",0,NoUnit,0,19281
53517," geriebene Muskatnuss
                                        ",0,NoUnit,0,19281
53520," Fett für die Form
                                        ",0,NoUnit,0,19281
53521," Schalotten
                                        ",2,NoUnit,0,19281
53524," Kartoffeln
                                        ",2,NoUnit,0,19281
53525," Eier
                                        ",2,NoUnit,0,19281
53529," Salz
                                        ",0,NoUnit,0,19281
53530," Pfeffer
                                        ",0,NoUnit,0,19281
53531," rote Paprika
                                        ",1,NoUnit,0,19281
53532," gelbe Paprika
                                        ",1,NoUnit,0,19281
53533," kleine rote Zwiebel
                                        ",1,NoUnit,0,19281
53542," Kohlrabi
                                        ",2,NoUnit,0,19281
53544," Zwiebeln
                                        ",2,NoUnit,0,19281
53550," Lasagneplatten (à 16 g)
                                        ",9,NoUnit,0,19281
53551," Salz
                                        ",0,NoUnit,0,19281
53552," Pfeffer
                                        ",0,NoUnit,0,19281
53554," Fett für die Form
                                        ",0,NoUnit,0,19281
53555," geriebene Muskatnuss
                                        ",0,NoUnit,0,19281
53563," Eier (Größe M)
                                        ",4,NoUnit,0,19281
53567," Biskuitplatte
                                        ",1,NoUnit,0,19281
53575," Zucker für das Tuch
                                        ",0,NoUnit,0,19281
53576," Backpapier
                                        ",0,NoUnit,0,19281
53577," Lauchzwiebeln
                                        ",2,NoUnit,0,19281
53578," kleine rote Zwiebel
                                        ",1,NoUnit,0,19281
53579," Möhre
                                        ",1,NoUnit,0,19281
53582," Eier
                                        ",4,NoUnit,0,19281
53584," Salz
                                        ",0,NoUnit,0,19281
53585," Currypulver
                                        ",0,NoUnit,0,19281
53588," Chilipulver
                                        ",0,NoUnit,0,19281
53589," Süßsauer-Soße
                                        ",0,NoUnit,0,19281
53590," getrocknete Shiitake-Pilze
                                        ",8,NoUnit,0,19281
53591," Möhren
                                        ",2,NoUnit,0,19281
53599," Lauchzwiebeln
                                        ",2,NoUnit,0,19281
53601," Brötchen (vom Vortag)
                                        ",1,NoUnit,0,19281
53603," Salz
                                        ",0,NoUnit,0,19281
53605," Kümmelsaat
                                        ",0,NoUnit,0,19281
53608," Zwiebel
                                        ",1,NoUnit,0,19281
53610," Ei (Größe M)
                                        ",1,NoUnit,0,19281
53612," Pfeffer
                                        ",0,NoUnit,0,19281
53615," Fett (für den Topf)
                                        ",0,NoUnit,0,19281
53621," Eier
                                        ",4,NoUnit,0,19281
53622," Tortilla-Wraps
                                        ",2,NoUnit,0,19281
53624," REWE to go Salat Casablanca
                                        ",1,NoUnit,0,19281
53634," Salz
                                        ",0,NoUnit,0,19281
53635," Pfeffer
                                        ",0,NoUnit,0,19281
53636," Muskatnuss, gerieben
                                        ",0,NoUnit,0,19281
53639," Schalotten
                                        ",2,NoUnit,0,19281
53643," Zwiebel
                                        ",1,NoUnit,0,19281
53644," rote Paprikaschote
                                        ",1,NoUnit,0,19281
53646," Tomaten
                                        ",2,NoUnit,0,19281
53650," softe Tortilla-Fladen
                                        ",5,NoUnit,0,19281
53658," Salz
                                        ",0,NoUnit,0,19281
53659," Pfeffer
                                        ",0,NoUnit,0,19281
53662," Eisbergsalat
                                        ","0,25",NoUnit,0,19281
53663," kleine rote Paprikaschote
                                        ",1,NoUnit,0,19281
53665," Weizen-Wraps
                                        ",4,NoUnit,0,19281
53666," Band zum Binden
                                        ",0,NoUnit,0,19281
53668," Salz
                                        ",0,NoUnit,0,19281
53669," Pfeffer
                                        ",0,NoUnit,0,19281
53670," Eier
                                        ",4,NoUnit,0,19281
53673," Äpfel (säuerlich, z. B. Granny Smith)
                                        ",3,NoUnit,0,19281
53677," Cayennepfeffer
                                        ",0,NoUnit,0,19281
53678," Bio-Zitrone
                                        ",1,NoUnit,0,19281
53679," Bio-Limette
                                        ",1,NoUnit,0,19281
53681," Kokosöl
                                        ",0,NoUnit,0,19281
53683," getrocknete Tomaten
                                        ",8,NoUnit,0,19281
53688," Salz
                                        ",0,NoUnit,0,19281
53689," Pfeffer
                                        ",0,NoUnit,0,19281
53690," kleines Baguettebrot
                                        ",1,NoUnit,0,19281
53697," REWE Feine Welt Mexikos Jalapeño (Gewürz)
                                        ",0,NoUnit,0,19281
53698," Holzspieße
                                        ",4,NoUnit,0,19281
53700," Datteln
                                        ",10,NoUnit,0,19281
53707," Tomaten
                                        ",3,NoUnit,0,19281
53708," rote Zwiebel
                                        ",1,NoUnit,0,19281
53712," Pfeffer
                                        ",0,NoUnit,0,19281
53713," Salz
                                        ",0,NoUnit,0,19281
53721," Eier (M)
                                        ",2,NoUnit,0,19281
53727," Puderzucker zum Bestäuben
                                        ",0,NoUnit,0,19281
53729," Eigelb
                                        ",1,NoUnit,0,19281
53732," REWE Bio Tomate(n)
                                        ",2,NoUnit,0,19281
53733," Zwiebel(n)
                                        ",1,NoUnit,0,19281
53735," schwarze Oliven
                                        ",3,NoUnit,0,19281
53736," kleine Knoblauchzehe
                                        ",1,NoUnit,0,19281
53739," Petersilienblättchen
                                        ",3,NoUnit,0,19281
53741," Salz
                                        ",0,NoUnit,0,19281
53742," Pfeffer
                                        ",0,NoUnit,0,19281
53746," Zwiebel
                                        ",1,NoUnit,0,19281
53747," Apfel
                                        ",1,NoUnit,0,19281
53751," Salz
                                        ",0,NoUnit,0,19281
53752," Pfeffer (aus der Mühle)
                                        ",0,NoUnit,0,19281
53755," Saft einer halben Orange
                                        ",0,NoUnit,0,19281
53759," Lorbeerblatt
                                        ",1,NoUnit,0,19281
53762," Paprikapulver
                                        ",0,NoUnit,0,19281
53764," ausgelöste Putenoberkeule (ca. 1,2 kg)
                                        ",1,NoUnit,0,19281
53765," Salz
                                        ",0,NoUnit,0,19281
53766," Edelsüß-Paprika
                                        ",0,NoUnit,0,19281
53769," Knoblauchzehe
                                        ",1,NoUnit,0,19281
53770," Zwiebel
                                        ",1,NoUnit,0,19281
53772," kleine rote Äpfel
                                        ",2,NoUnit,0,19281
53776," REWE Bio Pfeffer aus der Mühle
                                        ",0,NoUnit,0,19281
53777," Zucker
                                        ",0,NoUnit,0,19281
53779," Küchengarn
                                        ",0,NoUnit,0,19281
53783," Salz
                                        ",0,NoUnit,0,19281
53784," Pfeffer
                                        ",0,NoUnit,0,19281
53786," Eier
                                        ",6,NoUnit,0,19281
53790," grüne Paprikaschote
                                        ",1,NoUnit,0,19281
53791," gelbe Paprikaschote
                                        ",1,NoUnit,0,19281
53792," rote Paprikaschote
                                        ",1,NoUnit,0,19281
53795," Eier
                                        ",2,NoUnit,0,19281
53797," Salz
                                        ",0,NoUnit,0,19281
53798," Pfeffer
                                        ",0,NoUnit,0,19281
53799," Pastinake
                                        ",1,NoUnit,0,19281
53800," Möhren
                                        ",2,NoUnit,0,19281
53802," Zwiebeln
                                        ",2,NoUnit,0,19281
53803," Lauch
                                        ",1,NoUnit,0,19281
53806," Lorbeerblätter
                                        ",2,NoUnit,0,19281
53807," Pimentkörner
                                        ",5,NoUnit,0,19281
53808," Nelken
                                        ",3,NoUnit,0,19281
53809," Wacholderbeeren
                                        ",5,NoUnit,0,19281
53815," Salz
                                        ",0,NoUnit,0,19281
53816," Pfeffer
                                        ",0,NoUnit,0,19281
53820," Zwiebel
                                        ",1,NoUnit,0,19281
53827," Salz
                                        ",0,NoUnit,0,19281
53843," Salz
                                        ",0,NoUnit,0,19281
53848," Salz
                                        ",0,NoUnit,0,19281
53849," Pfeffer
                                        ",0,NoUnit,0,19281
53851," Ziegenkäserolle
                                        ",1,NoUnit,0,19281
53856," Zwiebel
                                        ",1,NoUnit,0,19281
53860," weißer Pfeffer
                                        ",0,NoUnit,0,19281
53861," Salz
                                        ",0,NoUnit,0,19281
53866," Knoblauchzehen
                                        ",2,NoUnit,0,19281
53871," REWE Feine Welt Rosa Kristallsalz
                                        ",0,NoUnit,0,19281
53872," frisch gemahlener Pfeffer
                                        ",0,NoUnit,0,19281
